sysid,sysname,year,assigned_month,yr_mo_d,sum_min,num_trip,sysname_alt
58,"CoGo (Columbus, OH)",2019,5,05/24/2019 12:00:00 AM,5323,197,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,5,05/25/2019 12:00:00 AM,10320,340,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,5,05/26/2019 12:00:00 AM,11810,383,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,5,05/27/2019 12:00:00 AM,11400,347,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,5,05/28/2019 12:00:00 AM,2856,137,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,5,05/29/2019 12:00:00 AM,3203,170,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,5,05/30/2019 12:00:00 AM,2738,145,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,5,05/31/2019 12:00:00 AM,2878,122,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,5,06/01/2019 12:00:00 AM,7942,291,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,6,06/02/2019 12:00:00 AM,7215,276,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,6,06/03/2019 12:00:00 AM,4101,191,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,6,06/04/2019 12:00:00 AM,3868,188,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,6,06/05/2019 12:00:00 AM,4449,154,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,6,06/06/2019 12:00:00 AM,4481,177,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,6,06/07/2019 12:00:00 AM,3354,167,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,6,06/08/2019 12:00:00 AM,9351,351,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,6,06/09/2019 12:00:00 AM,5854,229,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,6,06/10/2019 12:00:00 AM,2137,96,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,6,06/11/2019 12:00:00 AM,4297,223,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,6,06/12/2019 12:00:00 AM,3605,139,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,6,06/13/2019 12:00:00 AM,1272,76,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,6,06/14/2019 12:00:00 AM,3283,181,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,6,06/15/2019 12:00:00 AM,4753,196,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,6,06/16/2019 12:00:00 AM,4316,138,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,6,06/17/2019 12:00:00 AM,481,28,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,6,06/18/2019 12:00:00 AM,1428,93,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,6,06/19/2019 12:00:00 AM,1427,82,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,6,06/20/2019 12:00:00 AM,3053,127,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,6,06/21/2019 12:00:00 AM,5476,222,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,6,06/22/2019 12:00:00 AM,7797,285,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,6,06/23/2019 12:00:00 AM,9263,304,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,6,06/24/2019 12:00:00 AM,1748,95,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,6,06/25/2019 12:00:00 AM,2811,148,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,6,06/26/2019 12:00:00 AM,4777,189,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,6,06/27/2019 12:00:00 AM,3131,176,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,6,06/28/2019 12:00:00 AM,4044,195,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,6,06/29/2019 12:00:00 AM,8319,307,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,7,06/30/2019 12:00:00 AM,7747,259,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,7,07/01/2019 12:00:00 AM,4174,183,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,7,07/02/2019 12:00:00 AM,1847,108,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,7,07/03/2019 12:00:00 AM,3417,154,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,7,07/04/2019 12:00:00 AM,7150,275,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,7,07/05/2019 12:00:00 AM,4501,173,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,7,07/06/2019 12:00:00 AM,7243,225,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,7,07/07/2019 12:00:00 AM,6931,228,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,7,07/08/2019 12:00:00 AM,3410,156,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,7,07/09/2019 12:00:00 AM,2309,121,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,7,07/10/2019 12:00:00 AM,1839,100,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,7,07/11/2019 12:00:00 AM,2774,127,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,7,07/12/2019 12:00:00 AM,3137,124,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,7,07/13/2019 12:00:00 AM,9186,261,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,7,07/14/2019 12:00:00 AM,6494,218,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,7,07/15/2019 12:00:00 AM,2469,131,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,7,07/16/2019 12:00:00 AM,2639,138,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,7,07/17/2019 12:00:00 AM,1070,65,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,7,07/18/2019 12:00:00 AM,2791,163,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,7,07/19/2019 12:00:00 AM,1769,117,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,7,07/20/2019 12:00:00 AM,4549,161,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,7,07/21/2019 12:00:00 AM,3078,103,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,7,07/22/2019 12:00:00 AM,1426,96,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,7,07/23/2019 12:00:00 AM,3197,145,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,7,07/24/2019 12:00:00 AM,1999,129,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,7,07/25/2019 12:00:00 AM,2006,121,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,7,07/26/2019 12:00:00 AM,2795,142,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,7,07/27/2019 12:00:00 AM,7275,220,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,7,07/28/2019 12:00:00 AM,4553,151,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,7,07/29/2019 12:00:00 AM,2503,126,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,7,07/30/2019 12:00:00 AM,2194,128,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,7,07/31/2019 12:00:00 AM,1715,107,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,7,08/01/2019 12:00:00 AM,3160,174,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,7,08/02/2019 12:00:00 AM,2911,157,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,7,08/03/2019 12:00:00 AM,5298,177,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,8,08/04/2019 12:00:00 AM,4420,162,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,8,08/05/2019 12:00:00 AM,2163,116,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,8,08/06/2019 12:00:00 AM,1351,84,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,8,08/07/2019 12:00:00 AM,2257,119,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,8,08/08/2019 12:00:00 AM,2597,132,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,8,08/09/2019 12:00:00 AM,3381,167,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,8,08/10/2019 12:00:00 AM,8130,283,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,8,08/11/2019 12:00:00 AM,7882,288,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,8,08/12/2019 12:00:00 AM,2891,126,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,8,08/13/2019 12:00:00 AM,722,68,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,8,08/14/2019 12:00:00 AM,2639,145,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,8,08/15/2019 12:00:00 AM,2469,131,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,8,08/16/2019 12:00:00 AM,2755,157,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,8,08/17/2019 12:00:00 AM,5511,219,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,8,08/18/2019 12:00:00 AM,4597,182,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,8,08/19/2019 12:00:00 AM,2178,117,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,8,08/20/2019 12:00:00 AM,1543,97,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,8,08/21/2019 12:00:00 AM,2515,151,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,8,08/22/2019 12:00:00 AM,1305,94,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,8,08/23/2019 12:00:00 AM,3273,170,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,8,08/24/2019 12:00:00 AM,9727,344,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,8,08/25/2019 12:00:00 AM,6842,237,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,8,08/26/2019 12:00:00 AM,628,36,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,8,08/27/2019 12:00:00 AM,986,74,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,8,08/28/2019 12:00:00 AM,2064,115,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,8,08/29/2019 12:00:00 AM,2412,124,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,8,08/30/2019 12:00:00 AM,3060,121,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,8,08/31/2019 12:00:00 AM,6216,242,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,9,09/01/2019 12:00:00 AM,4957,173,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,9,09/02/2019 12:00:00 AM,6011,213,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,9,09/03/2019 12:00:00 AM,1700,114,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,9,09/04/2019 12:00:00 AM,2294,137,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,9,09/05/2019 12:00:00 AM,2911,143,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,9,09/06/2019 12:00:00 AM,3683,163,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,9,09/07/2019 12:00:00 AM,7348,280,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,9,09/08/2019 12:00:00 AM,3781,145,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,9,09/09/2019 12:00:00 AM,2084,118,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,9,09/10/2019 12:00:00 AM,1988,105,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,9,09/11/2019 12:00:00 AM,1603,100,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,9,09/12/2019 12:00:00 AM,1391,100,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,9,09/13/2019 12:00:00 AM,1705,106,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,9,09/14/2019 12:00:00 AM,4953,191,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,9,09/15/2019 12:00:00 AM,3538,133,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,9,09/16/2019 12:00:00 AM,1188,69,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,9,09/17/2019 12:00:00 AM,1287,94,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,9,09/18/2019 12:00:00 AM,1507,101,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,9,09/19/2019 12:00:00 AM,1772,103,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,9,09/20/2019 12:00:00 AM,1254,96,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,9,09/21/2019 12:00:00 AM,1857,86,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,9,09/22/2019 12:00:00 AM,3743,145,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,9,09/23/2019 12:00:00 AM,1954,106,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,9,09/24/2019 12:00:00 AM,1346,109,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,9,09/25/2019 12:00:00 AM,1557,99,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,9,09/26/2019 12:00:00 AM,1528,108,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,9,09/27/2019 12:00:00 AM,2328,116,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,9,09/28/2019 12:00:00 AM,4181,185,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,9,09/29/2019 12:00:00 AM,1847,90,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,9,09/30/2019 12:00:00 AM,1128,83,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,9,10/01/2019 12:00:00 AM,1138,89,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,9,10/02/2019 12:00:00 AM,1204,100,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,9,10/03/2019 12:00:00 AM,1004,81,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,9,10/04/2019 12:00:00 AM,1671,116,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,9,10/05/2019 12:00:00 AM,4810,208,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,10,10/06/2019 12:00:00 AM,1681,74,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,10,10/07/2019 12:00:00 AM,599,58,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,10,10/08/2019 12:00:00 AM,1085,83,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,10,10/09/2019 12:00:00 AM,1679,94,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,10,10/10/2019 12:00:00 AM,1770,130,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,10,10/11/2019 12:00:00 AM,2559,98,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,10,10/12/2019 12:00:00 AM,1641,73,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,10,10/13/2019 12:00:00 AM,1576,75,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,10,10/14/2019 12:00:00 AM,1440,79,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,10,10/15/2019 12:00:00 AM,996,76,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,10,10/16/2019 12:00:00 AM,775,43,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,10,10/17/2019 12:00:00 AM,920,70,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,10,10/18/2019 12:00:00 AM,1050,77,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,10,10/19/2019 12:00:00 AM,4453,155,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,10,10/20/2019 12:00:00 AM,8806,261,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,10,10/21/2019 12:00:00 AM,1366,81,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,10,10/22/2019 12:00:00 AM,1668,100,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,10,10/23/2019 12:00:00 AM,1090,65,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,10,10/24/2019 12:00:00 AM,1471,89,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,10,10/25/2019 12:00:00 AM,2114,90,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,10,10/26/2019 12:00:00 AM,696,42,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,10,10/27/2019 12:00:00 AM,2532,116,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,10,10/28/2019 12:00:00 AM,1011,75,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,10,10/29/2019 12:00:00 AM,1092,72,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,10,10/30/2019 12:00:00 AM,250,30,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,10,10/31/2019 12:00:00 AM,218,24,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,10,11/01/2019 12:00:00 AM,312,36,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,10,11/02/2019 12:00:00 AM,163,20,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,11,11/03/2019 12:00:00 AM,188,21,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,11,11/04/2019 12:00:00 AM,393,51,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,11,11/05/2019 12:00:00 AM,197,28,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,11,11/06/2019 12:00:00 AM,411,48,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,11,11/07/2019 12:00:00 AM,182,22,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,11,11/08/2019 12:00:00 AM,241,30,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,11,11/09/2019 12:00:00 AM,128,12,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,11,11/10/2019 12:00:00 AM,126,14,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,11,11/11/2019 12:00:00 AM,150,18,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,11,11/12/2019 12:00:00 AM,50,6,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,11,11/13/2019 12:00:00 AM,165,28,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,11,11/14/2019 12:00:00 AM,171,24,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,11,11/15/2019 12:00:00 AM,216,32,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,11,11/16/2019 12:00:00 AM,70,8,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,11,11/17/2019 12:00:00 AM,212,23,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,11,11/18/2019 12:00:00 AM,295,39,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,11,11/19/2019 12:00:00 AM,228,33,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,11,11/20/2019 12:00:00 AM,289,42,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,11,11/21/2019 12:00:00 AM,406,53,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,11,11/22/2019 12:00:00 AM,342,47,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,11,11/23/2019 12:00:00 AM,200,21,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,11,11/24/2019 12:00:00 AM,139,14,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,11,11/25/2019 12:00:00 AM,418,57,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,11,11/26/2019 12:00:00 AM,351,45,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,11,11/27/2019 12:00:00 AM,135,22,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,11,11/28/2019 12:00:00 AM,52,5,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,11,11/29/2019 12:00:00 AM,164,19,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,11,11/30/2019 12:00:00 AM,89,11,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2020,1,01/01/2020 12:00:00 AM,294,16,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2020,1,01/02/2020 12:00:00 AM,744,47,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2020,1,01/03/2020 12:00:00 AM,127,18,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2020,1,01/04/2020 12:00:00 AM,262,13,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2020,1,01/05/2020 12:00:00 AM,206,12,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2020,1,01/06/2020 12:00:00 AM,297,33,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2020,1,01/07/2020 12:00:00 AM,757,50,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2020,1,01/08/2020 12:00:00 AM,186,20,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2020,1,01/09/2020 12:00:00 AM,290,28,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2020,1,01/10/2020 12:00:00 AM,267,27,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2020,1,01/11/2020 12:00:00 AM,809,36,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2020,1,01/12/2020 12:00:00 AM,531,29,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2020,1,01/13/2020 12:00:00 AM,334,46,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2020,1,01/14/2020 12:00:00 AM,406,39,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2020,1,01/15/2020 12:00:00 AM,384,41,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2020,1,01/16/2020 12:00:00 AM,220,27,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2020,1,01/17/2020 12:00:00 AM,164,21,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2020,1,01/18/2020 12:00:00 AM,50,3,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2020,1,01/19/2020 12:00:00 AM,42,3,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2020,1,01/20/2020 12:00:00 AM,228,9,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2020,1,01/21/2020 12:00:00 AM,207,24,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2020,1,01/22/2020 12:00:00 AM,347,39,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2020,1,01/23/2020 12:00:00 AM,242,25,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2020,1,01/24/2020 12:00:00 AM,127,15,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2020,1,01/25/2020 12:00:00 AM,53,5,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2020,1,01/26/2020 12:00:00 AM,175,7,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2020,1,01/27/2020 12:00:00 AM,353,24,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2020,1,01/28/2020 12:00:00 AM,181,22,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2020,1,01/29/2020 12:00:00 AM,62,5,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2020,1,01/30/2020 12:00:00 AM,55,7,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2020,1,01/31/2020 12:00:00 AM,224,19,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2020,1,02/01/2020 12:00:00 AM,161,10,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2020,2,02/02/2020 12:00:00 AM,997,38,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2020,2,02/03/2020 12:00:00 AM,714,41,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2020,2,02/04/2020 12:00:00 AM,142,14,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2020,2,02/05/2020 12:00:00 AM,237,24,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2020,2,02/06/2020 12:00:00 AM,284,25,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2020,2,02/07/2020 12:00:00 AM,318,22,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2020,2,02/08/2020 12:00:00 AM,296,20,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2020,2,02/09/2020 12:00:00 AM,103,7,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2020,2,02/10/2020 12:00:00 AM,180,22,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2020,2,02/11/2020 12:00:00 AM,324,29,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2020,2,02/12/2020 12:00:00 AM,362,36,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2020,2,02/13/2020 12:00:00 AM,149,15,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2020,2,02/14/2020 12:00:00 AM,272,31,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2020,2,02/15/2020 12:00:00 AM,219,20,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2020,2,02/16/2020 12:00:00 AM,1002,47,"CoGo (Columbus, OH)"
